GS,MP,FG,FGA,2P,2PA,FT,FTA,DRB,TRB,AST,STL,TOV,PTS
39.0,36.0,10.5,18.8,8.7,14.0,6.8,7.3,6.4,6.7,5.3,0.8,3.5,29.7
8.0,33.6,9.1,16.0,6.4,10.9,5.0,6.0,6.0,6.4,3.5,0.3,2.5,26.0
54.0,35.5,11.1,22.2,8.9,15.3,4.6,5.9,7.1,8.3,6.8,0.9,3.2,28.9
68.0,35.8,10.0,20.6,6.4,11.3,4.7,5.4,3.3,4.3,4.4,1.5,2.6,28.3
53.0,34.6,9.9,20.1,7.8,14.2,5.8,6.8,3.7,4.5,5.5,1.0,2.7,27.8
60.0,37.4,9.9,20.1,6.8,11.8,4.1,4.6,4.1,5.1,5.5,1.1,2.1,27.1
40.0,37.0,10.0,20.5,6.7,11.8,4.0,4.5,4.2,5.1,5.3,1.0,2.3,27.1
20.0,38.2,9.8,19.2,6.9,11.8,4.5,4.7,4.0,5.0,6.0,1.3,1.9,27.0
67.0,35.9,10.1,20.6,7.7,13.4,3.9,5.1,5.7,6.9,3.5,1.1,2.9,26.6
59.0,31.9,9.3,19.9,7.8,15.0,6.1,8.1,4.9,5.9,8.1,1.1,3.4,26.2
73.0,34.8,8.2,19.0,6.1,12.7,7.8,8.8,2.2,3.0,10.2,1.1,4.1,26.2
29.0,33.0,9.8,16.2,9.6,15.5,6.1,8.6,5.0,7.0,4.6,1.1,3.4,26.0
54.0,34.0,9.7,17.2,9.3,15.9,6.2,7.9,9.1,12.5,2.6,1.1,2.2,25.9
66.0,34.4,8.7,17.3,5.6,9.6,5.3,6.0,6.7,8.6,1.9,0.6,1.9,25.6
77.0,35.5,8.5,18.6,5.7,10.3,5.2,6.9,8.1,10.0,4.1,0.6,2.8,25.1
73.0,33.4,9.3,18.2,7.7,13.2,4.7,6.0,3.6,4.2,6.1,1.1,2.5,25.0
77.0,35.9,8.7,18.0,6.1,11.0,4.7,5.6,3.9,4.5,4.2,0.9,2.5,24.8
45.0,34.2,9.0,18.6,7.6,14.9,5.3,6.0,5.0,5.5,5.8,0.7,3.3,24.7
79.0,36.0,8.9,19.5,6.3,12.2,4.0,5.3,5.2,5.8,4.4,1.6,3.3,24.6
74.0,36.2,8.9,17.6,8.3,15.7,6.2,7.1,4.2,4.6,5.1,1.1,2.1,24.5
69.0,33.7,9.4,14.8,8.5,12.7,4.9,6.0,9.4,11.8,9.8,1.3,3.6,24.5
71.0,37.4,8.9,18.5,7.6,14.5,5.2,6.7,6.0,7.8,5.8,0.9,2.4,24.2
68.0,35.0,8.6,17.6,6.7,12.8,4.8,5.8,3.0,3.5,6.2,0.9,2.1,24.0
56.0,34.6,8.2,17.9,5.4,10.3,4.6,5.3,5.3,6.1,5.1,1.5,3.1,23.8
50.0,33.6,8.6,16.8,6.6,11.9,4.7,5.4,5.4,6.5,3.9,1.4,1.7,23.8
36.0,35.2,8.2,20.0,4.2,9.4,2.8,3.4,5.3,6.4,8.4,1.3,3.6,23.3
50.0,33.5,8.9,17.6,7.3,13.2,3.8,4.6,3.1,3.9,5.4,0.9,2.9,23.2
65.0,32.6,7.8,15.7,5.7,10.2,5.4,6.4,6.6,8.4,2.7,0.9,2.1,23.2
64.0,33.4,7.5,13.9,6.9,12.3,7.4,8.7,3.7,5.9,5.3,1.8,1.6,22.9
76.0,34.2,7.4,17.9,5.0,10.6,4.8,6.1,3.2,3.7,3.7,0.8,2.6,22.1
63.0,32.7,8.0,17.7,5.9,11.2,3.9,5.2,4.2,5.0,2.9,0.7,2.1,22.0
69.0,33.0,7.9,18.1,3.6,7.6,1.7,1.9,3.6,4.1,2.4,0.7,1.8,21.9
59.0,32.1,7.3,14.9,4.8,9.0,4.5,5.1,3.2,3.8,2.6,0.6,2.3,21.6
69.0,35.5,7.6,16.4,5.1,10.4,4.0,4.7,2.3,2.7,7.8,1.2,2.9,21.6
58.0,31.7,7.8,16.2,4.9,9.2,3.1,3.5,4.3,5.0,4.4,1.0,2.2,21.5
64.0,35.0,8.0,17.8,5.5,10.3,2.7,3.7,6.4,7.2,3.7,0.6,3.0,21.2
63.0,35.3,7.8,18.9,5.2,10.8,2.8,3.5,3.3,4.1,5.1,1.2,2.1,21.1
62.0,35.0,7.5,16.9,4.1,7.8,2.6,2.9,2.3,2.6,4.1,0.7,2.1,21.1
58.0,36.8,6.4,14.5,3.6,7.3,5.4,6.2,5.4,6.1,10.7,1.2,3.4,21.0
75.0,35.3,7.8,17.9,5.0,10.7,2.4,3.2,3.6,4.4,5.7,0.9,2.4,20.9
61.0,32.6,7.5,16.9,5.0,9.4,3.3,4.0,2.9,4.0,4.4,0.5,3.0,20.8
29.0,33.0,7.3,14.8,5.2,9.1,4.1,4.7,6.5,8.1,4.8,0.7,3.0,20.8
56.0,33.6,7.4,15.0,4.5,7.8,3.1,3.6,3.1,3.7,10.4,1.6,2.5,20.7
63.0,35.7,6.9,14.5,4.6,8.8,4.4,5.4,3.7,4.5,2.4,0.8,1.8,20.5
74.0,36.4,8.3,17.8,6.5,12.6,2.1,2.6,4.5,5.3,6.1,1.5,2.2,20.5
75.0,34.6,8.0,14.9,8.0,14.7,4.3,5.4,6.7,9.2,3.2,1.2,2.5,20.4
43.0,30.0,6.7,15.6,4.1,7.8,4.4,5.1,2.4,2.7,4.5,0.8,3.1,20.4
41.0,33.6,7.3,15.2,4.7,9.1,3.0,3.6,2.6,2.9,3.5,0.8,1.3,20.3
40.0,32.3,7.4,17.1,5.1,10.0,3.3,4.3,3.8,5.2,1.1,1.4,1.3,20.3
83.0,35.7,7.1,15.3,5.1,9.9,3.8,4.3,3.4,4.4,3.3,1.1,1.5,20.1
56.0,36.4,6.3,13.6,4.5,9.0,2.8,3.1,3.3,4.3,3.6,1.2,1.4,17.2
27.0,34.2,8.9,18.6,6.3,11.9,5.9,6.6,3.6,4.5,2.7,1.0,1.8,26.1
67.0,34.9,7.3,16.6,4.2,8.5,2.5,2.7,5.0,5.4,4.2,0.8,2.4,20.1
72.0,33.8,6.7,15.6,5.5,11.6,5.5,7.4,5.7,6.9,3.7,0.8,2.8,20.0
0.0,29.0,8.0,13.0,4.0,5.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,20.0
65.0,32.8,7.3,16.0,4.6,9.4,2.8,3.3,3.2,4.0,6.2,1.0,2.2,20.0
12.0,33.3,7.8,18.7,6.3,13.6,3.0,3.6,5.2,6.2,6.0,0.8,3.3,19.9
73.0,33.9,7.0,16.1,5.3,10.8,4.0,5.4,4.2,5.0,2.8,0.4,2.2,19.6
65.0,32.6,7.3,15.3,5.0,9.1,2.3,2.6,3.9,5.1,7.4,1.2,2.9,19.3
69.0,36.7,6.3,16.1,3.3,7.3,3.7,4.1,3.6,4.1,7.2,1.8,2.0,19.3
59.0,34.3,6.6,15.0,4.2,8.5,3.5,4.5,4.0,5.3,5.7,1.4,3.2,19.2
79.0,34.6,7.3,11.9,6.9,10.8,4.1,5.5,9.1,12.3,7.3,0.8,2.9,19.1
80.0,32.6,6.8,14.0,5.2,9.5,3.4,4.0,3.2,4.1,3.5,1.0,2.1,18.6
32.0,31.0,6.9,15.7,4.2,8.7,2.1,2.6,3.7,3.9,3.6,1.1,1.5,18.5
67.0,30.4,7.8,13.2,7.7,12.9,2.3,3.0,7.4,10.0,1.7,0.6,1.8,18.0
62.0,29.4,6.5,11.8,5.0,7.8,3.5,4.5,6.1,7.5,1.4,0.6,1.7,18.0
71.0,32.5,6.3,13.4,3.5,6.5,2.5,3.0,2.5,3.0,6.2,1.0,2.6,17.8
54.0,32.9,6.3,13.5,3.5,6.4,2.6,3.1,2.5,3.1,6.2,1.1,2.7,17.9
17.0,30.9,6.3,13.0,3.6,6.5,2.1,2.9,2.5,2.9,6.1,0.6,2.3,17.4
82.0,33.5,7.3,14.0,5.8,9.8,1.6,1.9,9.1,11.0,3.2,0.7,1.7,17.6
62.0,29.0,6.4,13.2,3.4,5.9,1.5,1.9,4.5,5.5,1.0,0.6,1.1,17.4
44.0,32.1,6.1,14.2,3.6,7.3,2.6,3.1,2.2,2.6,1.6,1.6,0.8,17.4
79.0,34.5,5.8,13.3,3.5,7.1,3.4,4.2,3.1,3.4,6.5,0.8,1.8,17.3
53.0,34.1,6.0,13.1,3.4,6.7,3.2,3.9,2.7,3.1,5.3,0.7,1.7,17.7
26.0,35.3,5.5,13.7,3.9,8.0,3.8,4.7,3.8,4.1,9.1,1.1,2.1,16.5
37.0,32.2,6.8,14.3,4.4,8.2,1.2,1.9,3.4,5.0,2.3,1.2,1.3,17.1
8.0,26.1,5.7,11.8,3.8,7.1,3.8,4.6,2.5,2.9,1.8,0.8,1.7,17.0
67.0,35.6,6.3,13.2,4.2,7.7,2.1,2.5,3.5,5.0,2.0,1.9,2.0,16.8
73.0,31.0,5.9,13.0,2.3,4.5,1.3,1.6,4.2,5.0,2.8,1.2,1.7,16.8
17.0,28.5,5.3,12.2,4.0,8.2,4.8,5.8,3.0,4.1,1.5,0.6,1.9,16.7
76.0,31.1,7.1,14.7,6.1,11.6,1.4,1.9,5.9,7.9,6.2,0.8,2.8,16.6
17.0,25.9,5.9,11.5,4.3,7.3,3.2,4.2,6.0,7.3,1.8,0.4,1.8,16.6
68.0,30.2,6.3,11.2,5.4,8.6,2.8,4.6,4.1,6.6,3.0,0.8,1.4,16.3
73.0,31.1,5.5,13.3,3.9,8.6,3.6,4.8,2.9,3.9,5.2,0.8,3.2,16.3
79.0,34.4,6.6,12.0,6.4,10.7,2.6,3.8,6.6,9.0,2.8,0.8,1.8,16.2
0.0,35.0,6.0,12.0,4.0,7.0,2.0,2.0,6.0,9.0,7.0,0.0,4.0,16.0
78.0,30.4,6.1,11.5,4.4,6.9,1.9,2.4,4.7,6.7,1.3,0.5,1.4,15.9
24.0,29.1,5.9,13.6,4.7,9.7,2.8,4.3,4.6,5.8,7.5,1.0,3.5,15.9
3.0,28.7,5.8,14.0,4.6,9.9,3.0,4.6,5.0,6.2,7.5,1.0,3.5,15.9
21.0,30.2,6.1,12.5,4.9,9.0,2.4,3.6,3.4,4.9,7.6,1.1,3.4,15.8
73.0,32.6,5.9,13.4,3.9,7.5,1.7,2.4,3.9,4.9,2.4,0.9,1.5,15.7
41.0,28.5,5.3,11.3,2.9,5.2,2.4,2.9,3.6,4.4,1.9,1.2,0.9,15.5
16.0,25.2,4.8,10.2,2.2,4.4,1.6,1.9,3.0,3.8,1.5,0.9,0.6,13.9
25.0,30.8,5.6,12.0,3.3,5.8,3.0,3.5,4.0,4.8,2.1,1.4,1.1,16.6
67.0,31.7,5.7,12.3,4.2,8.0,2.6,3.1,3.6,4.2,1.4,0.5,1.2,15.4
76.0,34.8,6.0,13.2,5.2,10.3,2.5,3.2,4.3,6.6,4.8,1.1,2.0,15.3
6.0,31.5,5.7,11.3,3.7,7.0,2.0,2.2,2.8,3.2,8.3,1.0,1.7,15.3
54.0,29.6,5.6,10.8,4.2,6.8,2.5,3.4,6.6,8.7,2.3,0.5,1.9,15.2
75.0,29.4,5.6,11.5,2.9,4.7,1.3,1.7,2.8,3.3,2.9,1.1,1.3,15.2
19.0,24.3,5.4,12.3,3.8,7.4,2.8,3.1,3.4,4.2,4.9,0.7,2.2,15.1
82.0,32.5,4.6,9.6,3.0,5.3,4.3,5.0,3.4,4.5,1.6,0.7,1.0,15.0
0.0,26.0,5.3,10.9,3.3,6.5,2.4,2.7,3.6,4.2,3.7,0.7,1.5,14.9
21.0,28.9,5.2,11.6,3.1,6.0,2.5,3.1,3.4,4.2,3.4,1.0,1.2,14.9
72.0,28.9,5.9,10.7,5.6,9.9,2.7,3.8,5.8,9.0,3.9,0.9,2.6,14.8
74.0,32.9,5.7,11.4,4.0,7.0,1.5,1.7,4.8,5.7,2.5,0.9,1.2,14.7
50.0,31.5,5.5,11.6,4.5,8.4,2.6,3.2,3.6,4.3,4.1,0.8,2.0,14.7
65.0,31.0,4.9,10.1,2.3,3.8,2.2,2.4,2.8,3.6,1.4,1.1,0.8,14.5
45.0,30.3,4.8,11.9,1.8,4.2,1.8,2.3,3.2,3.5,1.8,0.7,0.8,14.4
68.0,32.6,5.9,9.2,5.9,9.1,2.4,3.3,6.5,9.8,1.7,0.8,1.4,14.3
73.0,30.3,5.4,13.6,3.4,7.6,1.6,2.1,2.7,3.3,2.6,0.9,1.4,14.3
15.0,23.9,4.9,9.8,3.9,7.2,3.4,4.1,1.4,2.2,2.9,0.6,1.8,14.3
22.0,26.0,5.7,11.5,4.3,7.8,1.4,1.8,7.4,9.6,1.5,0.4,1.2,14.1
79.0,24.9,5.6,10.3,5.2,8.9,2.3,2.8,7.3,10.2,1.8,0.3,2.0,14.1
62.0,30.3,5.5,10.6,4.5,7.9,2.1,2.5,3.4,4.5,3.3,1.4,1.6,14.1
9.0,27.9,5.1,11.3,2.4,4.6,1.2,1.4,2.6,3.1,2.8,0.8,1.2,14.0
60.0,29.6,5.8,11.3,5.4,9.9,1.9,2.4,2.8,3.9,5.7,1.5,2.3,14.0
59.0,32.0,5.0,11.3,3.3,6.9,2.3,2.7,3.8,4.3,8.9,1.5,1.9,13.9
37.0,27.6,4.6,10.9,2.6,5.4,2.7,3.1,3.4,4.7,1.5,0.9,0.9,13.8
30.0,28.8,4.7,11.7,2.8,6.0,3.5,4.0,3.5,4.7,1.6,1.0,1.0,14.8
7.0,25.2,4.3,9.2,2.3,4.2,1.0,1.2,3.2,4.8,1.4,0.8,0.7,11.6
73.0,30.7,4.6,11.8,2.8,6.3,2.7,3.5,2.9,4.6,2.1,1.0,1.2,13.7
0.0,22.3,4.6,10.3,2.8,5.2,2.4,2.7,2.2,2.6,3.9,0.6,1.9,13.5
70.0,30.7,5.1,7.8,5.1,7.8,3.1,4.9,8.3,11.6,1.2,0.8,1.7,13.4
52.0,26.8,5.0,9.7,4.2,7.4,2.4,3.7,6.9,9.1,2.9,0.8,2.3,13.3
3.0,25.8,5.3,9.8,4.5,8.2,1.9,2.4,4.1,4.5,5.6,1.1,1.6,13.2
71.0,30.0,5.1,10.0,4.1,6.6,2.0,2.5,5.4,6.5,1.2,0.6,1.1,13.1
4.0,25.9,4.6,10.2,3.4,6.7,2.5,2.8,4.0,4.8,3.9,0.6,1.5,13.0
22.0,28.8,4.0,7.7,2.7,4.3,3.6,4.1,2.5,3.0,3.4,0.5,1.5,13.0
65.0,29.2,5.0,10.9,4.4,8.6,2.2,2.5,2.8,3.6,6.6,1.3,1.6,12.9
8.0,22.0,3.9,9.0,2.0,4.3,3.0,3.7,2.7,3.1,2.2,0.7,1.1,12.8
79.0,31.0,4.6,11.3,3.1,6.3,2.1,2.6,5.7,7.2,1.3,0.5,1.3,12.8
27.0,25.8,4.6,11.6,1.7,3.4,0.6,0.8,3.1,3.5,1.5,0.8,1.1,12.7
13.0,26.8,4.8,12.2,1.7,3.6,0.7,0.8,3.1,3.6,1.7,0.8,1.1,13.4
14.0,23.9,4.0,10.3,1.5,3.1,0.5,0.8,3.0,3.3,1.2,0.8,1.2,11.1
49.0,28.0,5.0,8.8,4.2,6.1,1.8,2.7,4.0,5.5,1.5,0.5,1.1,12.7
76.0,29.9,5.4,7.7,5.4,7.7,1.8,3.2,6.8,9.2,1.9,0.9,1.3,12.6
50.0,30.1,4.1,9.8,3.0,6.4,3.3,3.8,2.2,2.5,4.5,0.8,1.7,12.6
71.0,26.5,5.4,8.6,5.4,8.6,1.7,2.8,5.8,9.1,2.7,0.9,1.7,12.5
46.0,26.1,5.2,8.4,5.2,8.4,1.7,2.8,5.7,9.0,3.1,0.8,2.1,12.1
0.0,20.5,4.5,10.0,2.5,4.5,1.5,2.5,3.5,5.0,4.5,0.0,1.5,12.5
68.0,28.6,4.1,8.2,2.7,4.7,2.9,3.4,5.0,6.2,3.7,0.9,2.5,12.5
58.0,28.5,4.2,9.5,2.3,4.3,2.1,2.5,1.7,1.9,2.7,0.6,1.5,12.4
47.0,30.2,4.5,10.2,2.7,5.0,2.3,2.9,1.8,2.1,2.9,0.6,1.8,13.1
11.0,24.9,3.7,8.0,1.5,2.9,1.5,1.7,1.5,1.7,2.1,0.6,1.0,11.0
70.0,28.3,4.3,9.2,2.5,4.5,2.0,2.3,2.9,3.6,3.9,0.7,1.2,12.4
78.0,29.8,4.4,9.8,1.9,3.5,0.8,1.0,3.5,4.6,1.2,0.8,0.8,12.2
30.0,30.2,4.3,10.0,2.6,5.6,1.8,2.4,3.1,3.8,3.9,1.0,1.6,12.1
79.0,30.6,4.7,9.1,3.3,5.7,1.3,1.8,2.7,3.9,1.9,0.9,1.4,12.1
25.0,23.6,4.8,9.1,4.4,7.5,1.9,2.6,4.2,6.4,0.9,0.5,1.1,12.0
63.0,26.6,5.4,8.2,5.4,8.2,1.2,2.0,7.1,11.0,0.9,0.7,0.8,12.0
66.0,30.3,3.9,9.1,1.9,3.9,2.1,2.5,2.2,2.7,6.7,1.1,1.5,11.9
42.0,29.7,3.6,8.7,1.8,3.8,1.8,2.2,2.1,2.5,7.7,1.0,1.7,10.7
24.0,31.4,4.5,9.8,2.1,4.0,2.6,3.0,2.5,3.1,5.0,1.2,1.2,14.0
1.0,19.4,4.1,10.2,2.0,4.6,1.5,1.8,2.1,2.4,3.1,0.7,1.5,11.8
1.0,19.5,4.1,10.3,2.0,4.6,1.7,2.0,1.8,2.0,3.0,0.7,1.6,12.1
0.0,18.9,3.9,9.8,2.1,4.5,1.1,1.4,2.8,3.5,3.4,0.8,1.1,10.8
32.0,23.2,4.2,9.4,2.6,5.0,1.6,1.9,1.7,1.9,1.1,0.5,0.8,11.7
26.0,22.9,4.5,8.7,3.6,6.4,1.7,2.3,4.5,6.4,2.9,0.6,2.0,11.6
31.0,28.5,4.5,9.3,3.3,6.1,1.5,1.9,3.3,4.1,3.4,1.1,1.5,11.5
11.0,18.4,4.6,8.5,3.5,5.3,1.3,1.9,3.8,4.9,1.1,0.6,1.4,11.5
61.0,32.1,4.1,9.9,2.2,4.3,1.4,1.9,2.4,3.1,6.3,1.5,2.3,11.5
33.0,28.4,4.1,9.9,1.6,2.8,1.0,1.1,2.6,3.2,2.1,0.5,0.9,11.5
3.0,22.2,4.1,9.9,3.1,6.7,2.3,3.3,2.3,2.7,5.2,0.8,2.4,11.4
66.0,29.9,4.0,8.5,1.8,2.7,1.1,1.4,2.5,3.2,2.1,0.7,1.0,11.3
47.0,28.3,3.9,8.8,2.6,4.7,2.2,3.0,5.8,8.1,1.4,0.4,1.4,11.3
9.0,23.3,4.5,9.3,3.7,6.7,1.4,1.9,3.7,4.5,0.9,0.3,0.8,11.2
0.0,24.3,5.3,10.8,4.3,7.8,1.5,1.9,3.6,4.3,1.2,0.4,1.2,13.0
44.0,31.2,3.6,8.8,1.6,3.2,2.1,2.5,3.3,4.1,5.1,1.0,1.9,11.2
65.0,28.1,4.2,9.9,2.5,5.2,1.0,1.3,3.5,4.0,1.8,0.6,0.9,11.2
45.0,28.3,3.9,7.9,1.7,2.7,1.0,1.2,2.4,2.8,1.2,0.4,0.7,11.1
53.0,26.0,4.5,9.9,3.9,7.5,1.4,2.1,3.6,5.3,2.5,0.8,1.7,11.0
76.0,31.3,3.8,8.3,2.1,4.1,1.4,1.6,2.3,2.7,2.4,1.5,1.1,10.8
2.0,19.3,4.3,9.6,3.3,6.0,1.2,1.5,2.1,2.6,2.0,0.6,1.0,10.8
76.0,28.6,4.3,6.8,4.3,6.7,2.2,3.1,6.8,9.9,1.0,0.4,1.5,10.8
20.0,20.2,4.0,9.4,3.1,6.3,1.9,2.6,2.6,3.2,3.8,0.6,1.9,10.7
2.0,26.3,3.8,9.6,2.1,4.5,1.4,1.9,2.7,3.0,3.5,1.4,2.1,10.7
4.0,16.6,3.5,8.0,2.6,5.7,2.6,3.1,1.5,1.7,1.4,0.4,1.1,10.6
4.0,25.4,4.8,7.8,4.2,6.2,0.4,0.6,1.0,3.0,2.0,0.6,0.8,10.6
18.0,19.5,3.5,6.9,2.6,4.1,2.7,3.2,3.3,4.5,1.5,0.6,1.2,10.5
70.0,27.4,3.4,7.7,1.4,2.7,1.6,1.8,2.4,3.3,2.3,0.9,1.0,10.4
56.0,28.3,4.0,10.7,3.0,7.0,1.2,1.5,2.5,2.9,6.2,1.4,2.3,10.3
22.0,24.3,3.9,8.9,2.4,4.8,1.0,1.3,2.2,2.5,5.2,1.0,0.9,10.3
61.0,27.3,4.0,8.3,2.7,5.0,1.0,1.2,3.0,3.4,5.3,0.7,1.0,10.3
15.0,20.2,3.9,9.4,2.5,5.6,1.0,1.3,2.0,2.2,4.5,0.7,1.7,10.3
40.0,24.4,3.9,9.4,2.5,5.2,1.0,1.1,1.8,2.1,3.4,0.7,1.7,10.2
38.0,25.7,4.1,9.8,2.6,5.6,1.2,1.3,1.8,2.2,3.5,0.7,1.8,10.9
2.0,19.9,3.1,8.0,1.9,3.8,0.6,0.8,1.6,1.8,3.1,0.6,1.2,7.9
32.0,23.5,4.1,9.3,2.9,5.4,0.9,1.1,2.3,2.7,1.9,0.5,1.2,10.2
0.0,20.5,3.7,8.2,1.8,3.5,0.8,1.1,1.8,2.2,1.4,0.2,0.9,10.2
65.0,28.3,3.8,8.3,2.4,4.9,1.1,1.3,3.0,4.0,1.2,0.9,1.2,10.2
10.0,23.5,3.7,8.5,2.0,4.0,1.1,1.2,2.1,2.7,2.7,1.1,1.3,10.1
6.0,23.7,4.2,9.7,2.5,4.7,1.3,1.4,2.1,2.8,3.3,1.0,1.5,11.5
4.0,23.2,2.7,6.4,1.3,2.7,0.7,0.9,2.0,2.4,1.6,1.3,1.0,7.5
58.0,27.9,3.6,8.5,1.6,3.2,0.9,1.1,3.2,4.1,2.6,1.6,1.3,10.1
60.0,24.9,3.5,8.1,1.9,3.8,1.6,1.9,2.9,3.8,1.3,0.8,1.0,10.1
22.0,19.3,4.2,7.5,4.1,7.1,1.5,2.2,4.3,5.9,0.7,0.2,1.1,10.0
0.0,12.5,2.8,4.5,2.8,4.4,1.2,1.8,2.6,3.5,0.7,0.1,0.7,6.9
22.0,25.2,5.4,10.2,5.3,9.5,1.8,2.5,5.8,8.1,0.7,0.2,1.5,12.7
8.0,19.5,4.1,6.2,4.1,6.1,1.8,2.4,3.9,5.5,1.3,0.6,1.0,10.0
16.0,20.8,3.9,7.4,3.1,5.2,1.3,2.1,2.4,3.4,1.9,0.6,1.4,9.9
18.0,23.1,4.0,6.2,3.9,6.1,1.9,2.5,4.5,7.2,1.0,0.7,1.0,9.9
4.0,23.0,3.7,8.1,2.6,3.7,1.3,1.9,4.3,4.3,2.1,0.9,1.4,9.9
15.0,22.2,3.8,8.1,2.6,4.6,0.9,1.3,2.2,3.0,1.2,0.5,1.0,9.9
19.0,23.5,3.5,8.4,2.3,4.6,1.6,2.2,2.0,3.0,2.9,1.3,1.8,9.9
26.0,18.3,3.9,6.3,3.5,5.3,1.6,2.1,4.3,5.7,0.5,0.3,0.6,9.8
25.0,21.4,4.8,7.3,4.3,6.1,2.0,2.6,5.2,6.8,0.7,0.3,0.7,12.1
1.0,11.4,1.8,3.8,1.6,3.3,0.7,1.0,2.3,3.3,0.1,0.1,0.6,4.6
52.0,32.3,3.6,6.8,2.8,4.7,1.7,2.3,5.9,7.8,3.8,1.2,1.5,9.8
51.0,33.4,3.6,7.1,2.9,4.9,1.7,2.3,6.3,8.2,3.9,1.1,1.5,9.5
1.0,30.0,3.7,6.3,2.6,4.2,1.8,2.3,5.2,7.0,3.6,1.4,1.5,10.2
63.0,30.5,3.6,7.6,1.3,2.4,0.2,0.3,5.0,6.2,3.0,0.5,0.6,9.8
66.0,29.6,3.6,7.6,2.7,5.1,1.9,2.4,2.6,4.1,2.5,1.6,1.3,9.8
3.0,18.8,3.5,7.6,1.5,2.8,0.8,1.0,2.9,3.5,0.6,0.4,0.6,9.7
3.0,20.9,3.9,8.5,1.7,3.1,0.9,1.1,3.3,4.0,0.7,0.3,0.7,11.0
20.0,24.8,3.5,7.8,2.4,4.2,1.6,1.9,1.8,2.2,1.4,1.0,1.2,9.7
8.0,21.9,3.1,6.8,2.2,4.0,1.5,1.7,1.2,1.6,1.0,0.8,0.8,8.4
12.0,27.6,3.9,8.8,2.5,4.4,1.8,2.1,2.3,2.9,1.9,1.2,1.6,11.0
42.0,21.7,3.5,6.9,2.7,4.8,1.8,2.2,2.7,3.7,1.5,0.7,0.8,9.7
2.0,23.4,3.6,8.0,1.8,3.4,0.8,0.9,2.6,2.9,2.8,0.7,1.0,9.7
49.0,29.3,3.6,7.7,2.4,4.4,1.3,1.6,3.6,4.8,1.6,1.0,1.1,9.6
10.0,19.1,3.1,7.0,0.9,1.6,1.1,1.4,2.0,2.4,1.2,0.7,0.5,9.5
63.0,27.6,3.8,8.6,2.6,5.1,0.7,0.8,2.2,2.7,4.5,0.9,1.7,9.5
24.0,23.9,3.5,7.7,2.6,4.8,1.5,1.7,3.5,4.3,1.6,1.0,1.2,9.4
21.0,26.7,3.9,8.8,2.8,5.2,1.6,1.9,4.0,4.8,2.0,1.2,1.4,10.6
3.0,17.5,2.5,5.1,2.0,3.9,1.2,1.4,2.4,3.2,0.8,0.7,0.5,6.7
46.0,28.4,3.7,7.2,3.0,5.7,1.4,2.0,4.4,5.3,4.9,1.1,1.5,9.4
0.0,20.0,3.4,7.0,2.6,4.5,1.7,2.2,3.5,5.5,0.4,0.6,0.5,9.4
36.0,26.3,3.3,7.5,1.2,2.3,0.8,1.0,3.4,4.5,3.5,1.3,1.6,9.4
31.0,18.8,3.6,7.5,2.8,4.7,1.5,2.0,3.9,5.8,1.0,0.3,1.1,9.4
34.0,25.9,3.4,8.3,1.6,3.2,1.0,1.1,1.7,2.1,2.5,0.9,1.4,9.4
14.0,22.3,3.2,6.5,0.9,1.9,0.6,0.7,2.4,2.7,1.5,0.5,0.8,9.3
11.0,20.7,2.8,6.0,1.1,2.3,0.5,0.6,2.2,2.4,1.1,0.5,0.9,7.8
3.0,24.6,3.8,7.1,0.7,1.4,0.8,0.8,2.8,3.1,2.3,0.5,0.7,11.3
0.0,17.8,3.8,6.7,3.8,6.3,1.6,2.6,2.4,3.5,1.0,0.9,1.3,9.3
5.0,21.5,3.6,8.0,2.9,6.0,1.3,1.8,3.7,6.0,1.1,1.2,1.2,9.3
12.0,20.7,3.6,7.3,3.0,5.4,1.6,2.3,4.1,6.0,0.9,0.6,1.1,9.2
40.0,26.6,3.3,7.6,2.4,4.6,1.6,2.2,5.4,6.4,2.8,0.9,1.6,9.2
7.0,19.9,3.4,7.4,1.9,3.6,0.8,0.9,1.4,1.6,1.6,0.6,0.8,9.2
40.0,23.0,4.0,5.6,4.0,5.6,1.1,2.1,5.3,8.4,0.9,0.4,0.8,9.2
33.0,21.5,3.7,6.8,3.3,5.2,1.2,1.5,4.8,5.8,1.0,0.4,1.6,9.1
31.0,24.9,3.9,5.9,3.9,5.9,1.4,2.3,5.5,8.9,1.1,0.7,1.4,9.1
21.0,25.7,3.4,6.4,2.3,3.6,1.1,1.6,2.1,3.0,1.7,0.7,1.2,9.1
21.0,23.3,3.2,7.4,2.4,4.6,1.8,2.3,3.0,3.6,2.5,0.7,1.3,9.1
4.0,22.1,3.3,7.0,1.9,3.4,1.2,1.4,2.2,2.4,1.6,0.5,1.3,9.1
7.0,21.8,3.5,7.4,3.1,5.9,1.6,2.2,2.5,3.8,2.7,0.7,1.5,9.1
20.0,21.8,3.2,6.8,2.0,3.4,1.4,1.9,3.7,4.8,1.3,0.6,0.8,9.0
10.0,21.5,3.3,8.0,1.9,4.0,1.1,1.3,1.9,2.3,3.0,1.1,1.3,9.0
12.0,19.5,3.4,7.4,2.0,3.8,0.6,0.7,1.6,2.1,1.0,0.6,0.6,8.9
5.0,14.8,3.0,6.9,1.7,3.7,1.4,1.6,1.6,1.9,1.4,0.4,1.0,8.8
